测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_service_auditd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_service_auditd/2023-05-25-22_57_10.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
,oe_test_start_audit,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/audit/oe_test_start_audit/2023-05-25-22_58_18.log,测试套问题， x86 和 riscv 原因基本一致，依赖 audit 软件包，但是它在 x86 和 riscv 均没有预装；依赖 service 命令，但是它在 riscv 没有预装
kernel,oe_test_cpu_rand,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/kernel/oe_test_cpu_rand/2023-05-25-17_09_52.log,x86 和 riscv 原因基本一致，[详细分析](./cause_md/kernel/oe_test_cpu_rand.md)
ipmitool,oe_test_service_ipmievd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipmitool/oe_test_service_ipmievd/2023-06-02-14:40:55.log,x86 和 riscv 原因基本一致，[详细分析](./cause_md/ipmitool/oe_test_service_ipmievd.md)
lm_sensors,oe_test_service_fancontrol,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lm_sensors/oe_test_service_fancontrol/2023-06-02-13:33:54.log,x86 和 riscv 原因基本一致，[详细分析](./cause_md/lm_sensors/oe_test_service_fancontrol.md)
,oe_test_service_lm_sensors,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lm_sensors/oe_test_service_lm_sensors/2023-06-02-13:35:05.log,x86 和 riscv 原因基本一致，[详细分析](./cause_md/lm_sensors/oe_test_service_lm_sensors.md)
mtx,oe_test_mtx_loaderinfo,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_loaderinfo/2023-06-02-16:25:20.log,测试套问题， x86 和 riscv 原因基本一致，测试初始化部分失败，[详细分析](./cause_md/mtx/oe_test_mtx_loaderinfo.md)
,oe_test_mtx_tapeinfo,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_tapeinfo/2023-06-02-16:26:44.log,测试套问题， x86 和 riscv 原因基本一致，测试初始化部分失败，[详细分析](./cause_md/mtx/oe_test_mtx_loaderinfo.md)
,oe_test_mtx_mtx,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_mtx/2023-06-02-16:27:59.log,测试套问题， x86 和 riscv 原因基本一致，测试初始化部分失败，[详细分析](./cause_md/mtx/oe_test_mtx_loaderinfo.md)
,oe_test_mtx_scsieject,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_scsieject/2023-06-02-16:29:25.log,测试套问题， x86 和 riscv 原因基本一致，测试初始化部分失败，[详细分析](./cause_md/mtx/oe_test_mtx_loaderinfo.md)
,oe_test_mtx_scsitape,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_scsitape/2023-06-02-16:30:43.log,测试套问题， x86 和 riscv 原因基本一致，测试初始化部分失败，[详细分析](./cause_md/mtx/oe_test_mtx_loaderinfo.md)
